C	5b3b096b-5740-40d9-b896-2b658a6094f3	9606	1085	0:727 9606:5 0:1 9606:2 0:316
U	67b9deec-a3d8-4767-8e09-b077e283e0db	0	1812	0:1778
U	58c9ee8b-0875-4fae-ad3e-0cbdb422cebf	0	107	0:73
U	84c1256d-5312-48d7-a034-697e3cda018a	0	846	0:812
U	889530ca-a480-4cae-801d-2c4f3db45ab2	0	994	0:960
U	1c40c107-bf07-404e-9894-8a2a60c59451	0	1532	0:1498
U	2eb58629-6ae1-4903-b3ce-1c388786046a	0	3333	0:3299
U	17686c6a-f8c0-4e00-bd6b-f88df82119ba	0	281	0:247
U	447b40fe-79dd-43c5-b5f4-d09a1bc00463	0	520	0:486
U	b29531fb-9eae-455f-bda0-81949a6410c5	0	4418	0:4384
U	a9eddb11-6dde-4cc1-bd74-50fe09b91802	0	468	0:434
U	89ecb53d-1285-4ce3-94e5-0b70bed62bd1	0	2718	0:2684
U	3d5fecb5-13be-4d6f-b03c-bd59223980b0	0	3731	0:3697
U	d345e83f-9c02-4134-83b3-a1e5a5a7dbc7	0	1056	0:1022
U	66733467-e2ff-4bc8-a5fb-90cb39c9d67d	0	771	0:737
U	3bc263cb-f582-4708-b2bc-72d4063b7a39	0	1661	0:1627
U	f212688f-3273-445f-8b98-fb515da35ab8	0	1920	0:1886
U	01b071c3-f1ca-4cc6-b7c6-6920ebb17bb6	0	104	0:70
U	c2cbf87c-829d-484d-a12b-2c04d44d0d22	0	1120	0:1086
U	bf653098-e108-4e22-bc62-c039fb101335	0	1616	0:1582
U	58269cf4-9855-487b-b71e-1fefe9d206b6	0	2767	0:2733
U	dacc970b-f9a1-487d-9a6e-34f61a88081c	0	3097	0:3063
U	5a406f32-ee4d-449e-b18b-fcc12532a61e	0	3793	0:3759
U	89de4bb6-80aa-40a8-8ff9-d01d943299d9	0	1394	0:1360
U	8fa1facd-cdbc-4991-b202-4819dd1dbb56	0	4482	0:4448
U	ea2c3182-3ca8-48c7-8712-1144bd7e9b81	0	948	0:914
U	b50f76c4-dddb-49cf-b036-833ef1b74489	0	857	0:784 43658:5 0:34
C	bd6607a5-272a-46d4-b305-eba84e2b2f21	9606	1231	0:518 9606:2 0:8 9606:2 0:42 9606:5 0:620
U	9ab91f92-5dbe-4376-8c58-c98e48dfb075	0	2572	0:2538
U	a7db8d27-d844-474a-b016-195cf7823529	0	2589	0:2392 9606:3 0:160
U	78ac630d-4ae8-4e1a-8f34-badba87e8111	0	411	0:377
U	9e27a77c-e7d7-4681-952a-9f2fedad8761	0	404	0:370
U	b3aaccf0-b416-46f7-a2e9-c98177185e72	0	2199	0:2165
U	340cfbe9-3379-418c-b51e-44f52d22523b	0	211	0:177
U	42961881-1796-4468-b3b5-a78cda015de7	0	6007	0:5973
U	67066653-ad90-402c-9759-24c93b444259	0	327	0:293
U	9cb3be4c-e199-4400-b806-67b6f3e30500	0	549	0:515
U	f4aeb7f0-ea92-47f8-a79b-91e4e7ffec92	0	904	0:870
U	3216cd59-2cb0-44f2-baae-d0fbe82efdac	0	550	0:516
C	409d6788-308a-40a8-b898-088df8f21a3c	9606	944	0:261 9606:2 0:110 9606:2 0:201 9606:1 0:16 9606:2 0:25 9606:1 0:66 9606:5 0:218
U	c11819fc-0a1e-40cc-81bf-7a75a61c4593	0	230	0:196
U	7b441d08-1422-403f-87b5-062a48686d17	0	1686	0:1652
U	19afcd79-5663-424a-adee-50bebe21f5d6	0	89	0:55
U	8a2338f4-b333-43e8-8360-cc83ba794755	0	2876	0:2842
U	0c9105e5-1ed1-43bf-a6c8-1029117f7027	0	1578	0:1544
U	dad1cc9a-9ca0-4d97-abf8-8323cbc7cce8	0	102	0:68
